"row","id","region","corp","school","class","gender","age","race","geread","gevocab","gereadcm","gelang","gelangmc","gelangcm","gemath","gemathcp","gemathcm","getotal","npanverb","npamem","npaverb","npatotal","csi","multi","clenroll","classize","ptratio","ptia","locale","chapter1","ses","context","calender","senroll","sattend","white1","black1","hispanc1","asian1","aindian1","multi1","total1","noteach","avgage1","avgexp1","avgsal1","spert","thrdclss","thrdstud","passla1","passmth1","passbth1","tmnnce1","rmdnce1","lamdnce1","mmdnce1","tmdnce1","avgcsi1","geog","totepp","cenroll","cattend","freelnch","lep","speced","minority","white2","black2","hispanc2","asian2","aindian2","multi2","total2","thrdadm","thrdtech","avgage2","avgexp2","avgsal2","thrdaide","passla2","passmth2","passbth2","tmnnce2","rmdnce2","lamdnce2","mmdnce2","tmdnce2","rmediate"
"2522",1792,3,2950,2441,2,2,105,5,0.8,0.7,1.2,1,1.9,1,0.4,2,1.6,1.2,9,8,15,8,77,2,15,1,11.28,1,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2523",1793,3,2950,2441,2,2,106,5,6.4,5,5.6,12,5.4,9,11,5.5,7.8,7.2,97,9,75,85,117,2,15,1,11.28,1,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2524",1794,3,2950,2441,2,2,107,5,4.9,4.4,4.7,6.5,7.9,7.3,6,5.5,5.8,6.4,61,90,75,76,111,2,15,1,11.28,1,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2525",1795,3,2950,2441,2,2,106,5,1.4,1.9,1.8,1.8,1.14,1.4,4.1,3.2,3.6,2.4,60,13,27,38,95,2,15,1,11.28,1,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2526",1796,3,2950,2441,2,2,109,5,7.8,4.5,5.8,4.4,4.6,4.5,11,5.5,7.8,5.7,84,35,59,73,109,2,15,1,11.28,1,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2527",1797,3,2950,2441,3,1,102,5,3.5,4.4,4,4.1,6.7,5.1,6.2,3.2,4.2,4.6,66,60,68,68,107,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2528",1798,3,2950,2441,3,2,102,5,4.9,11.2,8.4,4.6,4.1,4.4,4.1,3,3.5,4.6,31,50,56,39,96,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2529",1799,3,2950,2441,3,1,114,5,2.9,11,6.5,2.8,11.4,6.2,4.9,3.6,4.1,5.2,61,31,44,50,100,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2530",1800,3,2950,2441,3,2,115,5,2.9,7.6,4.8,3.1,11.4,3.7,2.9,2.9,2.9,4.1,40,86,17,41,96,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2531",1801,3,2950,2441,3,2,104,5,6,4.7,5.1,12,7.5,10,4.7,5.5,5.2,7.2,78,38,79,76,111,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2532",1802,3,2950,2441,3,2,114,5,4.3,11,7.7,4.4,4.3,4.4,6,2.9,3.9,4.8,57,36,36,46,99,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2533",1803,3,2950,2441,3,2,110,5,8.2,7.3,7.7,4.2,11.4,7.7,4.8,2.9,3.6,5.4,84,71,73,84,116,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2534",1804,3,2950,2441,3,2,110,5,5.8,8.4,7.3,5.4,11.4,8.5,3.9,5.5,4.8,6.9,65,47,25,49,99,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2535",1805,3,2950,2441,3,1,109,5,6.4,11.2,9.2,12,11.4,12.5,11,5.5,7.8,8.3,85,73,84,88,119,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2536",1806,3,2950,2441,3,1,104,5,3.1,5,4.2,7.8,6.9,7.3,3.8,5.5,4.8,5.4,49,42,50,47,99,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2537",1807,3,2950,2441,3,1,107,5,8.3,7.2,7.6,12,7.5,10,6,3,4.1,6.6,61,74,76,72,109,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2538",1808,3,2950,2441,3,2,104,5,7.6,8.4,8.1,12,4.4,7.9,6.4,4.8,5.5,7.5,86,49,67,79,113,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2539",1809,3,2950,2441,3,2,102,5,6.4,6.7,6.5,12,8.7,10.5,6.2,4.8,5.4,7.6,47,85,63,64,106,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2540",1810,3,2950,2441,3,2,122,5,3.5,3.3,3.4,2.9,2.5,2.7,3.2,3.5,3.4,3.2,60,83,10,46,98,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2541",1811,3,2950,2441,3,2,106,5,3.2,11.2,7,4.6,8.3,6.7,3.4,3.2,3.3,4.8,24,90,54,45,98,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2542",1812,3,2950,2441,3,2,114,5,4.7,11.2,8.2,4.4,11.4,7.8,4.7,4,4.3,6.4,79,54,62,72,110,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2543",1813,3,2950,2441,3,2,113,5,6.4,6.4,6.4,4.2,11.4,7.7,3,5.5,4.2,5.7,21,37,55,29,91,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2544",1814,3,2950,2441,3,1,103,5,3.4,4.3,3.9,6.5,4.9,5.3,4.5,4.1,4.3,4.6,49,58,63,55,102,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2545",1815,3,2950,2441,3,2,111,5,4.7,11.2,8.2,5.9,7.5,7,11,3.3,6,7.2,66,26,33,48,99,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2546",1816,3,2950,2441,3,2,105,5,2.7,4.7,3.7,3,4.2,3.5,3.3,2.6,2.9,3.2,46,45,36,41,96,2,21,2,21,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2547",1817,3,2950,2441,4,2,102,5,6.3,11,8.9,12,5,8.5,11,5.5,7.8,7.7,74,92,96,92,123,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2548",1818,3,2950,2441,4,1,109,5,4,3.1,3.4,12,4.6,8.1,3.8,5.5,4.7,5.2,53,49,41,48,99,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2549",1819,3,2950,2441,4,1,106,5,2.6,2.1,2.2,2.6,2.7,2.6,2.4,2.2,2.3,2.3,17,59,59,30,91,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2550",1820,3,2950,2441,4,2,103,5,2.9,3.9,3.4,2.9,2.7,2.8,2.5,2.6,2.6,2.8,48,52,28,40,96,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2551",1821,3,2950,2441,4,2,111,5,6.4,8.2,7.5,3.7,3.2,3.5,5.5,3.7,4.3,4.8,34,25,78,44,98,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2552",1822,3,2950,2441,4,2,115,5,4.4,6.7,5.2,3.7,3.6,3.7,3.8,4.3,4.1,4.3,20,51,25,23,88,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2553",1823,3,2950,2441,4,2,112,5,5.8,7.5,6.8,4.4,4.7,4.6,5.2,4.6,4.9,5.6,57,30,75,58,103,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2554",1824,3,2950,2441,4,1,108,5,4.3,4.2,4.3,5.9,7.9,7.2,2.8,4.1,3.5,4.4,42,8,31,29,91,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2555",1825,3,2950,2441,4,2,108,5,3.8,4,3.9,4,3.4,3.7,4,2.8,3.2,3.5,45,41,71,52,101,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2556",1826,3,2950,2441,4,1,108,5,1.3,2.1,1.8,1.7,4.8,2.7,2.9,2.3,2.6,2.3,33,57,7,22,88,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2557",1827,3,2950,2441,4,2,105,5,6.4,6.7,6.5,12,7.9,10.3,4.7,3.8,4.2,6.4,49,76,98,81,114,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2558",1828,3,2950,2441,4,2,102,5,3,3.8,3.4,2.7,3.5,3,3.7,2.4,2.9,3,6,63,25,11,81,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2559",1829,3,2950,2441,4,1,108,5,12,11,12.5,12,7.2,9.9,4.7,4.2,4.5,7.7,70,61,87,79,113,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2560",1830,3,2950,2441,4,2,110,5,7.2,6,6.5,2.4,4.3,3.1,11,3.8,6.5,5.1,57,67,69,65,106,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2561",1831,3,2950,2441,4,2,103,5,6.4,6.7,6.5,3.4,5.1,4.2,6.2,5.5,5.9,5.9,84,54,95,90,121,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2562",1832,3,2950,2441,4,1,112,5,4.9,8.2,6.9,12,8.7,10.5,5.7,5.5,5.7,7.9,82,32,90,82,114,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2563",1833,3,2950,2441,4,1,108,5,4.8,6.8,5.9,6.2,3.8,4.6,3.3,3.1,3.2,4.1,36,89,61,56,103,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2564",1834,3,2950,2441,4,2,101,5,3.8,8.9,6.2,6.2,4,4.7,5.9,5.5,5.8,6,33,64,81,53,101,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2565",1835,3,2950,2441,4,2,108,5,3.7,4,3.8,3.9,6.7,5,11,4.6,7.2,5.2,96,40,55,85,117,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2566",1836,3,2950,2441,4,1,105,5,3.3,5.4,4.3,3,3.1,3,3.9,4.2,4.1,4,35,33,33,32,93,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2567",1837,3,2950,2441,4,2,111,5,5,3.3,4.2,3.1,6.2,4.4,3.3,3.6,3.5,3.9,46,56,28,41,96,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2568",1838,3,2950,2441,4,1,101,5,6.4,9.2,7.7,6.5,7.9,7.3,11,5.5,7.8,7.2,97,93,99,99,141,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2569",1839,3,2950,2441,5,2,102,5,5.1,11.2,8.7,12,11.4,12.5,5.9,3.5,4.3,7.2,97,72,94,98,131,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2570",1840,3,2950,2441,5,1,105,5,3.3,3.8,3.6,4.4,7.9,6.3,4.4,3.9,4.2,4.6,84,61,90,88,119,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2571",1841,3,2950,2441,5,1,107,5,3.1,11.2,6.8,5.9,11.4,8.7,6,5.5,5.8,7.5,71,66,97,87,118,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2572",1842,3,2950,2441,5,2,106,5,3.7,6.2,4.7,3.5,7.5,5,2.8,4.8,3.8,4.4,38,64,98,71,109,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2573",1843,3,2950,2441,5,2,116,5,3,7.5,4.8,3.3,5.4,4.3,5.9,3.5,4.4,4.6,12,61,60,25,89,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
"2574",1844,3,2950,2441,5,1,109,5,3.1,6.7,4.7,12,8.7,10.5,5.9,5.5,5.7,7.2,55,48,62,57,103,2,22,3,22,2,6,1,75.4,875,1,820,96.7,98.3,0,0,0.2,0,1.5,1.7,44.7,45.9,19.7,44396,18.3,5,100,83,74,70,69.1,69.8,74,71.3,70.8,100,3,6556,1421,96.7,21,0.3,15.3,1.7,1397,0,3,4,0,17,24,105,5,44.1,17.2,42552,0,83,74,70,61.3,69.8,74,71.3,70.8,21
